,time,temperature_heat,heat_demand,COP_hp,electricity_price,electricity_price_raw,outside_temperature
3502,2013-05-26 22:00:00,64.00868,1.500138372182846,3.597042,120.15084326484019,102.61516596463746,9.187408
3503,2013-05-26 23:00:00,64.2242,1.5600087940692902,3.5653293,110.6308432648402,70.53318304236,8.874908
3504,2013-05-27 00:00:00,64.38601,1.6288602352142334,3.5417235,105.97084326484018,54.82918720015275,8.640289
3505,2013-05-27 01:00:00,64.62493,1.7042397061983745,3.5076332,112.77084326484018,77.74488928749379,8.293854
3506,2013-05-27 02:00:00,64.66517,1.783433437347412,3.5019286,108.69084326484018,63.99546803508916,8.235504
3507,2013-05-27 03:00:00,64.79583,1.8634978830814362,3.48367,108.2108432648402,62.37788906421804,8.046051
3508,2013-05-27 04:00:00,64.84162,1.9397569000720978,3.47735,111.23084326484019,72.55515675594891,7.979645
3509,2013-05-27 05:00:00,64.525925,1.9995433588822682,3.521688,126.93084326484018,125.46346892819219,8.437408
3510,2013-05-27 06:00:00,63.906483,2.0309282541275024,3.6123528,138.2608432648402,163.64507255312955,9.335602
3511,2013-05-27 07:00:00,62.950966,2.02389195561409,3.762051,144.7908432648402,185.65088646935558,10.7211
3512,2013-05-27 08:00:00,62.236393,1.9872961342334747,3.8827958,147.36084326484018,194.31167387589474,11.757233
3513,2013-05-27 09:00:00,61.62604,1.9282963971296947,3.9923608,149.62084326484018,201.92777486374635,12.642242
3514,2013-05-27 10:00:00,61.240635,1.8556350966294606,4.0649643,148.61084326484018,198.52411911253833,13.20108
3515,2013-05-27 11:00:00,60.663116,1.7621566106875737,4.178934,142.6608432648402,178.47287978611493,14.038483
3516,2013-05-27 12:00:00,60.21255,1.6526033480962117,4.272504,142.81084326484017,178.97837321451215,14.691803
3517,2013-05-27 13:00:00,60.0,1.5252383400996525,4.35673,143.7308432648402,182.07873290868181,15.329254
3518,2013-05-27 14:00:00,60.0,1.3947485586007435,4.370281,141.0708432648402,173.11464944510428,15.443512
